Date,Elec_mean_0,Elec_mean_1,Elec_mean_2,Elec_mean_3,Elec_min_,Elec_max_,Elec_ptv
2018-08-25,0.5343171620863714,0.4940152339499455,0.03956959389101,0.06556517178075005,0.11486486486486491,0.05834683954619124,0.07407407407407406
2018-08-26,0.5615886146943354,0.4964635473340586,0.05866018743491841,0.14109624967217427,0.12162162162162171,0.11021069692058338,0.18518518518518515
2018-08-27,0.5656197420078519,0.5680087051142545,0.21555015619576534,0.20076055599265674,0.15540540540540548,0.21069692058346834,0.3333333333333333
2018-08-28,0.5701065619742007,0.6882480957562567,0.5425199583477959,0.3871404843080689,0.17567567567567566,0.5153970826580226,0.7037037037037037
2018-08-29,0.5571017947279866,0.677094668117519,0.5310656022214507,0.397456071334907,0.16216216216216228,0.5380875202593193,0.7222222222222221
2018-08-30,0.5455692652832305,0.6678454842219802,0.5317598056230474,0.3534399860127634,0.1351351351351353,0.5024311183144247,0.7222222222222221
2018-08-31,0.5528252944475602,0.6751904243743198,0.5380076362374174,0.39242940816504934,0.16216216216216228,0.5218800648298217,0.7222222222222221
2018-09-01,0.5405566461020751,0.5073449401523393,0.10378340853870183,0.10363668152810546,0.1351351351351353,0.0972447325769854,0.14814814814814814
2018-09-02,0.5448331463825015,0.5062568008705114,0.07636237417563341,0.07400122388320662,0.10810810810810811,0.12317666126418148,0.2222222222222222
2018-09-03,0.6156407739764442,0.6436615886833513,0.6292953835473792,0.4683101669726376,0.16891891891891908,0.625607779578606,0.7962962962962963
2018-09-04,0.5683538979248458,0.7124591947769314,0.5987504338771258,0.421496634321182,0.16891891891891908,0.5867098865478119,0.7592592592592591
2018-09-05,0.5693704430734717,0.6890642002176277,0.5598750433877125,0.47176326601975715,0.15540540540540548,0.5705024311183143,0.7592592592592591
2018-09-06,0.6219503645541223,0.7143634385201305,0.5452967719541825,0.4726811784246875,0.2702702702702704,0.5834683954619123,0.6851851851851851
2018-09-07,0.6237030286034774,0.7266050054406963,0.5098923984727523,0.39776204213655053,0.2567567567567568,0.48946515397082646,0.6111111111111109
2018-09-08,0.6106632080762759,0.5516866158868334,0.12738632419298845,0.16015385960311213,0.23648648648648662,0.11993517017828192,0.07407407407407406
2018-09-09,0.6146943353897925,0.5590315560391729,0.14474140923290513,0.1748404580820001,0.22972972972972983,0.1523500810372771,0.14814814814814814
2018-09-10,0.6276991026360067,0.7157236126224156,0.5206525511975008,0.44676108051403085,0.2567567567567568,0.4991896272285251,0.6296296296296295
2018-09-11,0.6570036455412227,0.7451033732317736,0.5511975008677542,0.46271527231401366,0.33108108108108114,0.5218800648298217,0.5925925925925926
2018-09-12,0.6246845204711161,0.7219804134929271,0.4529677195418257,0.3175102718769124,0.18918918918918926,0.4570502431118314,0.6296296296296295
2018-09-13,0.5650939427930454,0.6643090315560389,0.47414092329052415,0.34561587551359396,0.18243243243243246,0.4505672609400323,0.6296296296296295
2018-09-14,0.5666012338754908,0.6643090315560389,0.46754599097535554,0.34434828219249936,0.18918918918918926,0.45380875202593185,0.6296296296296295
2018-09-15,0.5600813236118901,0.5209466811751903,0.07879208608122168,0.09209721129469362,0.16216216216216228,0.07455429497568877,0.05555555555555555
2018-09-16,0.5643578238923164,0.5187704026115342,0.09059354390836505,0.12142669813794915,0.16891891891891908,0.09400324149108585,0.09259259259259259
2018-09-17,0.5948892316320807,0.7304134929270945,0.6227004512322108,0.42678555817816244,0.23648648648648662,0.612641815235008,0.7407407407407407
2018-09-18,0.6056505888951206,0.7328618063112078,0.5682054842068726,0.41804353527406246,0.2635135135135136,0.5510534846029173,0.6666666666666665
2018-09-19,0.6031618059450364,0.7189880304678997,0.5699409927108642,0.4199230701984439,0.25,0.5867098865478119,0.7037037037037037
2018-09-20,0.5943984856982614,0.7178998911860718,0.5484206872613674,0.39933560625928843,0.22972972972972983,0.5218800648298217,0.6666666666666665
2018-09-21,0.5693704430734717,0.664036996735582,0.44429017702186735,0.318777865198007,0.16891891891891908,0.4213938411669368,0.6111111111111109
2018-09-22,0.5553491306786316,0.5155059847660499,0.07393266227004514,0.08991170556866857,0.16891891891891908,0.07455429497568877,0.05555555555555555
2018-09-23,0.5555945036455413,0.5141458106637649,0.06386671294689339,0.07334557216539905,0.15540540540540548,0.07455429497568877,0.07407407407407406
2018-09-24,0.5498457655636567,0.6599564744287267,0.45817424505380056,0.33219687035580037,0.14864864864864868,0.4440842787682334,0.6481481481481481
2018-09-25,0.5533510936623668,0.6575081610446135,0.46199236376258235,0.3250284115744385,0.15540540540540548,0.4376012965964343,0.6296296296296295
2018-09-26,0.5685992708917554,0.6523394994559303,0.4935786185352308,0.4230264883293994,0.14189189189189189,0.49594813614262556,0.7037037037037037
2018-09-27,0.6259464385866518,0.6743743199129488,0.5376605345366191,0.46205962059620587,0.2770270270270272,0.5542949756888168,0.6666666666666665
2018-09-28,0.7223429613011778,0.7023939064200215,0.6404026379729258,0.7458693941778128,0.32432432432432434,0.8055105348460291,0.8333333333333333
